4060423640840347|08|2025|321
4060422111740853|12|2024|687
4060422216158274|01|2027|021
4060425507782561|10|2024|683
4060420155630030|08|2027|053
4060420470746651|11|2027|804
4060428087135200|11|2025|510
4060423313217567|09|2024|266
4060425671353017|01|2024|347
4060423603140560|06|2027|023
4060423357540353|08|2024|026
4060426864842071|03|2024|373
4060424782270178|03|2027|603
4060425532303664|06|2025|455
4060428070014362|12|2027|827
4060423365060642|08|2024|823
4060423074107023|08|2024|674
4060423860500837|11|2024|752
4060425512051820|08|2027|373
4060424533431145|09|2025|212
4060425538585041|03|2024|360
4060422460732071|05|2026|358
4060423452436432|06|2025|314
4060420485434533|08|2027|653
4060428867552061|10|2026|818
4060428572043331|05|2027|732
4060426181146560|04|2027|585
4060420320645202|03|2027|164
4060425207731462|10|2025|227
4060427173200878|12|2027|127
4060423687551872|02|2024|068
4060425240874832|05|2024|710
4060425200027223|06|2027|613
4060423253756038|01|2025|357
4060421647555827|10|2024|808
4060428118113770|08|2025|300
4060420634717150|11|2025|383
4060427870250564|11|2024|642
4060426638857470|06|2026|041
4060425723004568|09|2025|651
4060422085804354|03|2024|182
4060421555055562|11|2026|617
4060424452561377|11|2027|077
4060426800074367|04|2026|248
4060424220185822|02|2027|781
4060422844105630|04|2027|421
4060420716351357|05|2027|153
4060427786058143|03|2025|777
4060426383077100|06|2027|122
4060422016307071|07|2025|570
4060422154525757|10|2025|108
4060421383528053|08|2027|224
4060422157677266|10|2027|473
4060422305742137|06|2026|485
4060425105532350|07|2025|478
4060421627701581|05|2024|338
4060420100485415|01|2025|874
4060420642484504|06|2024|450
4060420024550823|11|2024|436
4060423868332704|10|2024|020
4060427108572540|09|2024|501
4060422142226872|11|2025|786
4060421150853064|08|2025|377
4060428316300658|09|2027|456
